ID_CONTROLE,SUBJETIVIDADE,SUBJETIVIDADE COMPLEMENTAR,DATA DO FATO,HORA DO FATO,CIDADE DO FATO,BAIRRO DO FATO,SEXO DA VITIMA,COR/RACA DA VITIMA,IDADE DA VITIMA,INSTRUMENTO UTILIZADO,LOCAL DO FATO
24866,CVLI,Homicídio,18/03/2018,04:00,Arapiraca,Primavera,Masculino,Parda,38,ESPANCAMENTO,Via Pública
24867,CVLI,Homicídio,18/03/2018,02:00,Maceió,Chã de Bebedouro,Masculino,Parda,100,ESPANCAMENTO,Local Público
24874,CVLI,Homicídio,18/03/2018,20:43,Barra de São Miguel,Centro,Masculino,Parda,21,PAF,Via Pública
24875,CVLI,Homicídio,18/03/2018,20:31,Arapiraca,Olho d Água dos Cazuzinhos,Masculino,Parda,24,PAF,Dentro de Casa
24876,CVLI,Homicídio,18/03/2018,17:44,Penedo,Zona Rural,Masculino,Branca,21,PAF,Via Pública
24887,CVLI,Homicídio,19/03/2018,13:40,Feliz Deserto,Centro,Masculino,Parda,27,PAF,Via Pública
24890,CVLI,Homicídio,19/03/2018,16:27,Arapiraca,Sítio Pau d Arco,Masculino,Parda,42,BRANCA,Imediações de Casa
24892,CVLI,Homicídio,19/03/2018,21:05,Rio Largo,Tabuleiro do Pinto,Masculino,NI,15,PAF,Via Pública
37084,CVLI,Homicídio,19/02/2020,06:00,Maceió,Vergel do Lago,Masculino,Parda,21,PAF,Dentro de Casa
24894,CVLI,Lesão Corporal Seguida de Morte,19/03/2018,22:00,Major Isidoro,Zona Rural,Masculino,Parda,45,BRANCA,Via Pública
24905,CVLI,Homicídio,20/03/2018,16:00,Maceió,Cidade Universitária,Masculino,Parda,22,PAF,Imediações de Casa
24907,CVLI,Homicídio,20/03/2018,20:13,Coruripe,Centro,Masculino,Parda,39,PAF,Via Pública
47651,CVLI,Homicídio,19/02/2022,20:08,Maceió,Benedito Bentes,Masculino,Parda,33,PAF,Próximo de Casa
24929,CVLI,Homicídio,22/03/2018,17:38,Maceió,Clima Bom,Masculino,NI,,ESPANCAMENTO,Via Pública
24933,CVLI,Homicídio,22/03/2018,10:00,Joaquim Gomes,Centro,Masculino,NI,51,ESPANCAMENTO,Sem Informação
24936,CVLI,Homicídio,20/03/2018,15:50,Joaquim Gomes,Zona Rural,Masculino,Parda,16,PAF,Casa Abandonada
24938,CVLI,Homicídio,23/03/2018,20:07,Maceió,Tabuleiro do Martins,Masculino,Parda,29,PAF,Próximo de Casa
24939,CVLI,Homicídio,23/03/2018,18:29,Maceió,Poço,Masculino,Parda,19,PAF,Via Pública
24943,CVLI,Homicídio,24/03/2018,00:00,Maceió,Clima Bom,Masculino,Parda,21,PAF,Imediações de Casa
52193,CVLI,Homicídio,19/02/2023,20:39,Maceió,Benedito Bentes,Masculino,Parda,42,PAF,Via Pública
24946,CVLI,Homicídio,24/03/2018,03:40,São Miguel dos Campos,Centro,Masculino,Branca,16,PAF,Próximo de Casa
24947,CVLI,Homicídio,24/03/2018,02:00,Maceió,Jacintinho,Masculino,Parda,30,PAF,Porta de Casa
24949,CVLI,Homicídio,23/03/2018,02:00,Olho d Água das Flores,Centro,Masculino,Branca,14,BRANCA,Via Pública
24952,CVLI,Homicídio,24/03/2018,19:26,Craíbas,Centro,Masculino,Parda,19,PAF,Via Pública
24953,CVLI,Homicídio,24/03/2018,17:30,Junqueiro,Zona Rural,Masculino,Branca,22,BRANCA,Dentro de Casa
24955,CVLI,Homicídio,24/03/2018,21:00,Coruripe,Zona Rural,Masculino,Parda,46,PAF,Porta de Casa
24956,CVLI,Homicídio,25/03/2018,03:30,Delmiro Gouveia,Zona Rural,Masculino,Branca,25,PAF,Via Pública
24959,CVLI,Homicídio,25/03/2018,05:30,Maceió,Santos Dumont,Masculino,Parda,21,BRANCA,Via Pública
24960,CVLI,Homicídio,25/03/2018,14:50,Rio Largo,Mata do Rolo,Masculino,Parda,19,PAF,Imediações de Casa
24964,CVLI,Homicídio,25/03/2018,23:30,São José da Laje,Centro,Masculino,Parda,21,ESPANCAMENTO,Dentro de Casa
24967,CVLI,Homicídio,26/03/2018,01:46,Maceió,Centro,Masculino,Parda,,BRANCA,Local Público
24969,CVLI,Homicídio,26/03/2018,02:20,Maceió,Trapiche da Barra,Masculino,Parda,23,PAF,Imediações de Casa
24972,CVLI,Homicídio,26/03/2018,08:00,Marechal Deodoro,Zona Rural,Masculino,Branca,18,NI,Vegetação
24975,CVLI,Homicídio,26/03/2018,12:00,Maceió,Tabuleiro do Martins,Masculino,Parda,28,PAF,Imediações de Casa
24976,CVLI,Homicídio,26/03/2018,18:00,Girau do Ponciano,Centro,Feminino,Parda,45,PAF,Via Pública
24977,CVLI,Homicídio,26/03/2018,18:00,Girau do Ponciano,Centro,Masculino,Parda,45,PAF,Via Pública
24980,CVLI,Homicídio,25/03/2018,22:00,Delmiro Gouveia,Zona Rural,Masculino,Parda,38,ESPANCAMENTO,Próximo de Casa
24990,CVLI,Homicídio,27/03/2018,14:00,Rio Largo,Mata do Rolo,Masculino,Parda,21,PAF,Dentro de Casa
24992,CVLI,Homicídio,27/03/2018,22:49,Messias,Zona Rural,Masculino,Parda,18,PAF,Imediações de Casa
24999,CVLI,Homicídio,28/03/2018,16:03,Maceió,Tabuleiro do Martins,Masculino,Branca,30,PAF,Via Pública
25001,CVLI,Homicídio,28/03/2018,11:30,Pariconha,Zona Rural,Masculino,Parda,44,BRANCA,Imediações de Casa
25006,CVLI,Homicídio,28/03/2018,19:31,Rio Largo,Centro,Masculino,Parda,52,PAF,Porta de Casa
25007,CVLI,Homicídio,28/03/2018,19:40,Coité do Nóia,Zona Rural,Masculino,Parda,32,NI,Via Pública
25008,CVLI,Homicídio,29/03/2018,03:00,Maceió,Chã da Jaqueira,Masculino,Parda,32,ESPANCAMENTO,Via Pública
25010,CVLI,Homicídio,29/03/2018,06:00,Barra de São Miguel,Zona Rural,Masculino,Branca,40,PAF,Imediações de Casa
25016,CVLI,Homicídio,29/03/2018,17:30,Arapiraca,Cavaco,Masculino,Parda,23,PAF,Via Pública
25022,CVLI,Homicídio,30/03/2018,10:03,Piaçabuçu,Zona Rural,Masculino,Parda,56,BRANCA,Via Pública
25026,CVLI,Homicídio,30/03/2018,17:31,Maceió,Jacarecica,Masculino,Parda,26,PAF,Imediações de Casa
25029,CVLI,Homicídio,30/03/2018,20:16,Arapiraca,Manoel Teles,Masculino,Parda,60,PAF,Dentro de Casa
25033,CVLI,Homicídio,31/03/2018,00:30,Maceió,Jacintinho,Masculino,Parda,38,BRANCA,Imediações de Casa
25039,CVLI,Homicídio,31/03/2018,14:52,Rio Largo,Centro,Masculino,Parda,27,PAF,Via Pública
25040,CVLI,Homicídio,31/03/2018,18:40,Coité do Nóia,Zona Rural,Masculino,Parda,38,PAF,Porta de Casa
25042,CVLI,Homicídio,31/03/2018,23:06,Barra de Santo Antônio,Zona Rural,Masculino,Parda,15,PAF,Imediações de Casa
25043,CVLI,Homicídio,31/03/2018,20:30,Arapiraca,Povoado Canaã,Masculino,Parda,22,PAF,Imediações de Casa
25046,CVLI,Homicídio,31/03/2018,17:40,Rio Largo,Zona Rural,Masculino,Parda,17,PAF,Via Pública
3974,CVLI,Homicídio,19/03/2013,21:00,Maceió,Vergel do Lago,Masculino,Parda,26,PAF,Via Pública
25061,CVLI,Homicídio,02/04/2018,15:33,Arapiraca,Olho d Água dos Cazuzinhos,Masculino,Parda,16,PAF,Imediações de Casa
25063,CVLI,Roubo com Resultado Morte,02/04/2018,18:20,Arapiraca,Nova Esperança,Masculino,Parda,42,PAF,Via Pública
25065,CVLI,Homicídio,31/03/2018,12:00,Maceió,Trapiche da Barra,Masculino,Branca,25,PAF/B,Via Pública
19942,CVLI,Homicídio,19/03/2017,11:20,Maceió,Vergel do Lago,Masculino,Parda,22,PAF,Imediações de Casa
25068,CVLI,Homicídio,02/04/2018,19:50,Pilar,Chã do Pilar,Masculino,Parda,19,PAF/B,Dentro de Casa
25070,CVLI,Homicídio,02/04/2018,21:01,São Sebastião,Centro,Masculino,Parda,29,PAF,Via Pública
25072,CVLI,Homicídio,03/04/2018,08:31,Palmeira dos Índios,Zona Rural,Masculino,Branca,27,PAF,Via Pública
25074,CVLI,Homicídio,03/04/2018,10:00,Maceió,Ponta Verde,Masculino,Branca,50,PAF,Local de Trabalho
25081,CVLI,Homicídio,03/04/2018,16:00,Água Branca,Centro,Masculino,Parda,36,ESPANCAMENTO,Via Pública
25084,CVLI,Roubo com Resultado Morte,04/04/2018,05:00,Lagoa da Canoa,Zona Rural,Masculino,Parda,52,PAF,Dentro de Casa
25086,CVLI,Roubo com Resultado Morte,03/04/2018,14:00,São Luís do Quitunde,Zona Rural,Masculino,Parda,44,PAF/B,Via Pública
25088,CVLI,Homicídio,04/04/2018,10:00,Rio Largo,Mata do Rolo,Masculino,Parda,38,PAF,Local de Trabalho
25089,CVLI,Homicídio,04/04/2018,17:30,Pilar,Chã do Pilar,Feminino,Branca,32,PAF,Imediações de Casa
25090,CVLI,Homicídio,04/04/2018,11:00,Maceió,Fernão Velho,Masculino,Parda,22,PAF,Via Pública
25092,CVLI,Homicídio,04/04/2018,13:00,Maceió,Clima Bom,Masculino,Parda,19,PAF,Dentro de Casa
25096,CVLI,Homicídio,05/04/2018,07:00,Coruripe,Centro,Masculino,Branca,32,PAF,Via Pública
25097,CVLI,Homicídio,05/04/2018,06:30,Maceió,Farol,Masculino,Parda,56,PAF,Construção Abandonada
25099,CVLI,Homicídio,05/04/2018,11:30,Maceió,Jacintinho,Masculino,Parda,19,PAF,Via Pública
19949,CVLI,Homicídio,19/03/2017,23:44,Maceió,Vergel do Lago,Masculino,Preta,17,PAF,Imediações de Casa
25115,CVLI,Homicídio,06/04/2018,15:45,Maceió,Ponta da Terra,Masculino,Parda,30,PAF,Via Pública
25117,CVLI,Homicídio,01/04/2018,12:00,Rio Largo,Utinga Leão,Masculino,Branca,18,PAF,Vegetação
25121,CVLI,Homicídio,06/04/2018,08:00,Penedo,Zona Rural,Masculino,NI,,ASFIXIA MECÂNICA,Rio
25124,CVLI,Homicídio,07/04/2018,18:30,Maceió,Jacintinho,Feminino,Parda,29,PAF,Dentro de Casa
25125,CVLI,Homicídio,07/04/2018,20:00,Arapiraca,Primavera,Masculino,Parda,23,PAF,Dentro de Casa
25126,CVLI,Homicídio,07/04/2018,21:27,Pilar,Zona Rural,Masculino,Branca,18,PAF,Local Público
25129,CVLI,Homicídio,07/04/2018,20:56,Arapiraca,Olho d Água dos Cazuzinhos,Masculino,Parda,47,PAF,Imediações de Casa
25131,CVLI,Homicídio,08/04/2018,00:30,Arapiraca,Itapoã,Masculino,Parda,40,PAF,Local de Trabalho
25133,CVLI,Homicídio,08/04/2018,07:00,Minador do Negrão,Zona Rural,Masculino,Parda,40,PAF,Via Pública
25134,CVLI,Homicídio,06/04/2018,21:30,Maceió,São Jorge,Masculino,Parda,48,ESPANCAMENTO,Próximo de Casa
25144,CVLI,Feminicídio,08/04/2018,14:30,Girau do Ponciano,Zona Rural,Feminino,Parda,36,PAF,Porta de Casa
25145,CVLI,Homicídio,08/04/2018,18:53,Maceió,Petrópolis,Masculino,Preta,18,PAF/B,Via Pública
25146,CVLI,Homicídio,08/04/2018,20:50,Coruripe,Centro,Masculino,Preta,28,PAF,Dentro de Casa
25147,CVLI,Homicídio,08/04/2018,22:00,Maceió,Trapiche da Barra,Masculino,NI,18,PAF,Imediações de Casa
25148,CVLI,Homicídio,08/04/2018,22:00,Maceió,Trapiche da Barra,Masculino,Parda,16,PAF,Via Pública
25155,CVLI,Homicídio,09/04/2018,18:15,Arapiraca,Primavera,Masculino,Parda,15,PAF,Local Público
25158,CVLI,Homicídio,10/04/2018,08:30,Maceió,Clima Bom,Masculino,Parda,17,PAF,Imediações de Casa
25160,CVLI,Homicídio,10/04/2018,12:00,Rio Largo,Mata do Rolo,Masculino,NI,37,PAF,Via Pública
25161,CVLI,Homicídio,10/04/2018,12:00,Arapiraca,Planalto,Masculino,Branca,79,BRANCA,Dentro de Casa
25164,CVLI,Homicídio,08/04/2018,22:20,São Luís do Quitunde,Zona Rural,Masculino,Parda,44,BRANCA,Via Pública
25165,CVLI,Homicídio,10/04/2018,18:59,Branquinha,Centro,Masculino,Parda,18,BRANCA,Local Público
25170,CVLI,Homicídio,12/04/2018,07:30,Arapiraca,Manoel Teles,Feminino,Branca,38,PAF,Via Pública
25171,CVLI,Homicídio,02/04/2018,14:55,Coruripe,Zona Rural,Masculino,Parda,20,PAF,Via Pública
24893,CVLI,Homicídio,19/03/2018,15:58,Maceió,Benedito Bentes,Masculino,Parda,14,ESPANCAMENTO,Imediações de Casa
25186,CVLI,Homicídio,11/04/2018,18:30,Igreja Nova,Zona Rural,Masculino,Parda,48,NI,Dentro de Casa
25187,CVLI,Homicídio,12/04/2018,04:00,Porto Calvo,Centro,Masculino,NI,19,BRANCA,Via Pública
25190,CVLI,Homicídio,12/04/2018,16:20,Maceió,Cidade Universitária,Masculino,Branca,21,ASFIXIA MECÂNICA,Presídio
48041,CVLI,Homicídio,19/03/2022,09:24,Maceió,Benedito Bentes,Masculino,Parda,41,PAF,Via Pública
25196,CVLI,Homicídio,12/04/2018,19:54,Satuba,Centro,Masculino,Parda,31,PAF,Dentro de Casa
25198,CVLI,Homicídio,13/04/2018,10:25,Belém,Zona Rural,Masculino,Parda,47,PAF,Via Pública
25200,CVLI,Homicídio,13/04/2018,16:20,Arapiraca,Povoado Baixa da Onça,Masculino,Branca,21,PAF,Porta de Casa
25201,CVLI,Homicídio,13/04/2018,17:30,Barra de São Miguel,Centro,Masculino,Preta,25,PAF,Via Pública
25209,CVLI,Homicídio,14/04/2018,06:00,Maceió,Guaxuma,Masculino,Preta,24,PAF,Via Pública
25213,CVLI,Homicídio,13/04/2018,20:42,Santa Luzia do Norte,Zona Rural,Masculino,Parda,20,PAF,Via Pública
25214,CVLI,Homicídio,14/04/2018,07:00,Porto Real do Colégio,Zona Rural,Masculino,Branca,19,PAF,Via Pública
4332,CVLI,Homicídio,19/04/2013,12:47,Maceió,Benedito Bentes,Masculino,Parda,35,PAF,Dentro de Casa
25217,CVLI,Homicídio,14/04/2018,16:34,Paripueira,Centro,Masculino,Parda,24,PAF,Imediações de Casa
25218,CVLI,Homicídio,14/04/2018,19:00,Arapiraca,Cacimbas,Masculino,Parda,21,PAF,Via Pública
25219,CVLI,Homicídio,14/04/2018,20:25,Arapiraca,Canafístula,Masculino,Branca,37,PAF,Imediações de Casa
25220,CVLI,Homicídio,14/04/2018,19:37,Paripueira,Centro,Masculino,Parda,32,PAF,Próximo de Casa
25221,CVLI,Homicídio,14/04/2018,19:37,Paripueira,Centro,Masculino,Parda,22,PAF,Próximo de Casa
25222,CVLI,Homicídio,14/04/2018,21:00,Maceió,Poço,Masculino,NI,33,PAF,Imedições de Casa
25223,CVLI,Homicídio,14/04/2018,21:30,Passo de Camaragibe,Centro,Masculino,Parda,22,PAF,Via Pública
25224,CVLI,Homicídio,14/04/2018,21:10,Murici,Centro,Masculino,Parda,23,PAF,Via Pública
25225,CVLI,Homicídio,14/04/2018,21:30,Japaratinga,Zona Rural,Masculino,Preta,18,PAF,Via Pública
25226,CVLI,Homicídio,14/04/2018,19:20,Coité do Nóia,Zona Rural,Masculino,Branca,32,PAF,Dentro de Casa
25227,CVLI,Homicídio,15/04/2018,01:20,Maceió,Petrópolis,Masculino,NI,19,PAF,Porta de Casa
25228,CVLI,Homicídio,14/04/2018,17:30,Poço das Trincheiras,Zona Rural,Masculino,Parda,43,PAF,Próximo de Casa
25236,CVLI,Homicídio,15/04/2018,21:00,Delmiro Gouveia,Zona Rural,Masculino,Parda,32,PAF,Porta de Casa
25273,CVLI,Homicídio,17/04/2018,00:30,Arapiraca,Senador Nilo Coelho,Masculino,Parda,32,ESPANCAMENTO,Via Pública
25274,CVLI,Homicídio,17/04/2018,03:00,Limoeiro de Anadia,Zona Rural,Masculino,Parda,28,PAF,Dentro de Casa
25281,CVLI,Homicídio,17/04/2018,10:30,Craíbas,Zona Rural,Masculino,Branca,38,PAF,Via Pública
25283,CVLI,Homicídio,16/11/2017,16:00,Penedo,Dom Constantino,Masculino,Parda,20,NI,Cova Rasa
25284,CVLI,Homicídio,17/04/2018,11:00,Maceió,Trapiche da Barra,Masculino,Parda,40,PAF,Via Pública
25285,CVLI,Homicídio,17/04/2018,20:30,Arapiraca,Manoel Teles,Masculino,Amarela,17,BRANCA,Vegetação
25286,CVLI,Homicídio,17/04/2018,21:20,Rio Largo,Mata do Rolo,Masculino,Parda,39,PAF,Porta de Casa
25291,CVLI,Homicídio,18/04/2018,09:45,Murici,Centro,Masculino,Parda,48,PAF,Via Pública
25292,CVLI,Homicídio,18/04/2018,09:45,Murici,Centro,Masculino,Parda,20,PAF,Via Pública
25318,CVLI,Homicídio,18/04/2018,16:00,Pilar,Zona Rural,Masculino,Parda,28,PAF,Via Pública
25332,CVLI,Homicídio,19/04/2018,09:00,Palmeira dos Índios,Sonho Verde,Masculino,Branca,22,PAF,Imediações de Casa
25337,CVLI,Homicídio,19/04/2018,17:00,Maceió,Jacintinho,Masculino,Parda,23,PAF/B,Imediações de Casa
25341,CVLI,Homicídio,20/04/2018,07:00,Maceió,Clima Bom,Masculino,NI,,PAF,Sem Informação
25342,CVLI,Homicídio,20/04/2018,07:45,Maceió,Feitosa,Masculino,Parda,22,PAF/B,Via Pública
25343,CVLI,Homicídio,20/04/2018,07:00,Limoeiro de Anadia,Zona Rural,Masculino,Parda,55,PAF,Via Pública
25345,CVLI,Homicídio,20/04/2018,15:45,Messias,Centro,Masculino,NI,20,PAF,Via Pública
25347,CVLI,Homicídio,20/04/2018,15:00,Maceió,Centro,Masculino,Parda,30,BRANCA,Edificação
25348,CVLI,Homicídio,20/04/2018,15:00,Piaçabuçu,Zona Rural,Masculino,Parda,27,PAF,Via Pública
25350,CVLI,Homicídio,20/04/2018,16:52,Maceió,Cidade Universitária,Masculino,Parda,26,LINCHAMENTO,Via Pública
25352,CVLI,Homicídio,20/04/2018,19:00,Maceió,Clima Bom,Masculino,Parda,37,PAF,Porta de Casa
25356,CVLI,Homicídio,20/04/2018,23:40,Arapiraca,Alto do Cruzeiro,Masculino,Parda,24,PAF/B,Imediações de Casa
25357,CVLI,Homicídio,21/04/2018,07:40,Maceió,Cidade Universitária,Masculino,Branca,52,PAF,Próximo de Casa
25359,CVLI,Homicídio,21/04/2018,12:08,Maceió,Tabuleiro do Martins,Masculino,Parda,23,PAF,Imediações de Casa
25362,CVLI,Homicídio,14/04/2018,06:00,Maceió,Cidade Universitária,Masculino,Parda,53,BRANCA,Residência
25366,CVLI,Homicídio,21/04/2018,21:00,Igreja Nova,Centro,Masculino,Branca,27,BRANCA,Via Pública
25367,CVLI,Homicídio,21/04/2018,21:40,Piranhas,Centro,Masculino,Parda,19,PAF,Via Pública
25368,CVLI,Homicídio,22/04/2018,03:00,Maceió,Tabuleiro do Martins,Masculino,Branca,47,ESPANCAMENTO,Via Pública
25369,CVLI,Homicídio,20/04/2018,20:50,Maceió,Clima Bom,Masculino,NI,21,PAF,Sem Informação
25373,CVLI,Homicídio,22/04/2018,14:08,Campo Alegre,Centro,Masculino,Parda,23,PAF,Via Pública
25374,CVLI,Homicídio,22/04/2018,17:45,Pilar,Chã do Pilar,Masculino,Parda,20,PAF,Porta de Casa
25382,CVLI,Homicídio,23/04/2018,06:30,Arapiraca,Zélia Barbosa Rocha,Masculino,Parda,44,ESPANCAMENTO,Via Pública
25385,CVLI,Homicídio,23/04/2018,04:30,Maceió,Pajuçara,Masculino,Parda,32,BRANCA,Via Pública
25387,CVLI,Homicídio,23/04/2018,09:40,Barra de São Miguel,Centro,Masculino,Parda,30,PAF,Via Pública
25393,CVLI,Homicídio,23/04/2018,12:30,Coruripe,Centro,Masculino,Parda,19,PAF,Próximo de Casa
25394,CVLI,Homicídio,23/04/2018,10:47,Pilar,Chã do Pilar,Masculino,Parda,39,PAF,Imediações de Casa
25398,CVLI,Homicídio,23/04/2018,22:19,Maceió,Trapiche da Barra,Masculino,Parda,18,PAF,Imediações de Casa
25400,CVLI,Homicídio,23/04/2018,19:34,Olho d Água das Flores,Centro,Masculino,Branca,24,PAF,Imediações de Casa
25403,CVLI,Homicídio,22/04/2018,21:00,Maceió,Tabuleiro do Martins,Masculino,Parda,53,BRANCA,Próximo de Casa
25404,CVLI,Homicídio,24/04/2018,09:09,Maceió,Bebedouro,Masculino,Parda,17,BRANCA,Vegetação
25405,CVLI,Homicídio,24/04/2018,09:14,Coruripe,Zona Rural,Masculino,Parda,29,PAF,Via Pública
25406,CVLI,Homicídio,24/04/2018,10:40,Coruripe,Pindorama,Masculino,Parda,32,PAF,Próximo de Casa
25408,CVLI,Homicídio,24/04/2018,09:30,Dois Riachos,Centro,Masculino,Parda,45,PAF,Via Pública
25409,CVLI,Homicídio,24/04/2018,12:40,Lagoa da Canoa,Zona Rural,Masculino,Parda,23,PAF,Via Pública
25412,CVLI,Homicídio,24/04/2018,21:00,Maceió,Poço,Masculino,NI,,PAF,Via Pública
25417,CVLI,Homicídio,25/04/2018,16:15,Palmeira dos Índios,Paraíso,Masculino,Parda,32,PAF,Via Pública
25422,CVLI,Homicídio,26/04/2018,07:15,Arapiraca,Capiatã,Masculino,Parda,23,PAF,Via Pública
25424,CVLI,Homicídio,26/04/2018,10:00,Palmeira dos Índios,Palmeira de Fora,Masculino,Branca,31,PAF,Imediações de Casa
25426,CVLI,Homicídio,26/04/2018,11:56,Maceió,Serraria,Masculino,Parda,29,PAF,Via Pública
25436,CVLI,Homicídio,27/04/2018,07:00,Maceió,Gruta de Lourdes,Feminino,Parda,18,BRANCA,Cova Rasa
25437,CVLI,Homicídio,27/04/2018,04:00,Maceió,Pajuçara,Masculino,Parda,35,PAF,Via Pública
25439,CVLI,Homicídio,27/04/2018,07:30,Campo Alegre,Centro,Masculino,Parda,52,BRANCA,Dentro de Casa
25443,CVLI,Homicídio,27/04/2018,13:48,Maceió,Santos Dumont,Masculino,Branca,76,PAF,Próximo de Casa
25444,CVLI,Homicídio,27/04/2018,16:38,Pilar,Chã do Pilar,Masculino,NI,16,PAF,Imediações de Casa
25445,CVLI,Homicídio,27/04/2018,20:00,Anadia,Centro,Masculino,Parda,43,PAF,Dentro de Casa
25446,CVLI,Homicídio,27/04/2018,19:34,Paulo Jacinto,Centro,Masculino,Parda,35,PAF,Via Pública
25447,CVLI,Homicídio,27/04/2018,21:30,Feira Grande,Zona Rural,Masculino,Parda,20,PAF,Via Pública
25451,CVLI,Homicídio,28/04/2018,06:00,São Miguel dos Milagres,Zona Rural,Masculino,Parda,,PAF,Via Pública
25454,CVLI,Homicídio,28/04/2018,14:00,Arapiraca,Sítio Bálsamo,Masculino,Parda,24,PAF,Dentro de Casa
25455,CVLI,Homicídio,28/04/2018,16:21,Satuba,Zona Rural,Masculino,NI,,NI,Vegetação
25457,CVLI,Homicídio,28/04/2018,19:14,Rio Largo,Mata do Rolo,Masculino,Parda,21,PAF,Dentro de Casa
25460,CVLI,Homicídio,29/04/2018,01:30,Estrela de Alagoas,Zona Rural,Masculino,Parda,26,BRANCA,Bar
25463,CVLI,Homicídio,29/04/2018,04:23,Maceió,Chã da Jaqueira,Masculino,Parda,20,PAF,Via Pública
25464,CVLI,Homicídio,29/04/2018,06:00,Marechal Deodoro,Zona Rural,Masculino,Parda,19,PAF,Dentro de Casa
25469,CVLI,Homicídio,29/04/2018,04:23,Maceió,Chã da Jaqueira,Masculino,Parda,22,PAF,Via Pública
25470,CVLI,Homicídio,29/04/2018,03:00,Arapiraca,Canafístula,Masculino,Parda,16,PAF,Vegetação
25471,CVLI,Homicídio,29/04/2018,06:00,Arapiraca,Senador Arnon de Melo,Masculino,Branca,20,ESPANCAMENTO,Via Pública
25472,CVLI,Homicídio,29/04/2018,13:00,Maceió,Jacintinho,Masculino,Branca,74,ASFIXIA MECÂNICA,Dentro de Casa
25473,CVLI,Homicídio,27/04/2018,13:00,Maceió,Pontal da Barra,Masculino,Parda,20,PAF,Local Público
25474,CVLI,Homicídio,25/04/2018,13:00,Maceió,Pontal da Barra,Masculino,Parda,20,BRANCA,Local Público
25475,CVLI,Homicídio,29/04/2018,22:32,Palmeira dos Índios,Zona Rural,Masculino,Preta,44,PAF,Dentro de Casa
25476,CVLI,Homicídio,30/04/2018,01:00,Maceió,Pinheiro,Masculino,Parda,20,PAF,Dentro de Casa
25489,CVLI,Homicídio,30/04/2018,17:30,Traipu,Zona Rural,Feminino,Parda,27,PAF,Via Pública
25490,CVLI,Homicídio,30/04/2018,21:00,Atalaia,Zona Rural,Feminino,Parda,33,PAF,Dentro de Casa
25497,CVLI,Homicídio,30/04/2018,08:00,Maravilha,Zona Rural,Masculino,Parda,17,NI,Local privado
25500,CVLI,Homicídio,01/05/2018,11:11,Rio Largo,Centro,Masculino,Parda,51,PAF,Via Pública
25501,CVLI,Homicídio,01/05/2018,00:30,Porto Real do Colégio,Zona Rural,Masculino,Parda,19,PAF,Via Pública
25503,CVLI,Homicídio,02/05/2018,02:00,União dos Palmares,Centro,Masculino,Parda,31,BRANCA,Local Público
25514,CVLI,Homicídio,02/05/2018,19:45,Arapiraca,Brasília,Masculino,Branca,25,PAF,Porta de Casa
25516,CVLI,Homicídio,01/05/2018,14:30,Coruripe,Centro,Masculino,Amarela,54,PAF,Bar
25517,CVLI,Homicídio,01/05/2018,21:00,Traipu,Zona Rural,Masculino,Parda,27,PAF,Porta de Casa
25521,CVLI,Homicídio,03/05/2018,19:22,Boca da Mata,Centro,Masculino,Branca,25,BRANCA,Via Pública
20405,CVLI,Homicídio,19/04/2017,21:35,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Imediações de Casa
25523,CVLI,Homicídio,03/05/2018,21:26,Maceió,Cidade Universitária,Masculino,Parda,16,PAF,Imediações de Casa
57018,CVLI,Homicídio,19/04/2024,02:31,Maceió,Vergel do Lago,Masculino,Parda,31,PAF,Dentro de Casa
25533,CVLI,Homicídio,02/05/2018,10:00,Roteiro,Zona Rural,Masculino,Parda,18,PAF/B,Local Público
25534,CVLI,Homicídio,04/05/2018,12:30,Colônia Leopoldina,Zona Rural,Masculino,Parda,17,PAF,Via Pública
25535,CVLI,Homicídio,04/05/2018,12:30,Colônia Leopoldina,Zona Rural,Masculino,Parda,39,PAF,Via Pública
25539,CVLI,Homicídio,04/05/2018,20:20,Maceió,Cidade Universitária,Masculino,Parda,34,PAF,Dentro de Casa
25540,CVLI,Homicídio,04/05/2018,22:17,Maceió,Mutange,Masculino,Parda,26,PAF,Via Pública
25542,CVLI,Homicídio,05/05/2018,06:50,Arapiraca,Manoel Teles,Masculino,Parda,17,PAF,Via Pública
25543,CVLI,Homicídio,05/05/2018,10:40,Maceió,Jatiúca,Masculino,Parda,21,PAF,Via Pública
25550,CVLI,Homicídio,05/05/2018,19:00,Jacaré dos Homens,Zona Rural,Masculino,Parda,29,NI,Porta de Casa
25551,CVLI,Homicídio,05/05/2018,22:40,Maceió,Jacarecica,Masculino,Parda,40,BRANCA,Via Pública
25552,CVLI,Homicídio,06/05/2018,00:00,Murici,Centro,Masculino,Parda,19,NI,Via Pública
25555,CVLI,Homicídio,06/05/2018,02:00,Barra de São Miguel,Centro,Masculino,Branca,45,BRANCA,Local de Trabalho
16445,CVLI,Homicídio,19/05/2016,13:30,Maceió,Benedito Bentes,Masculino,NI,19,PAF,Imediações de Casa
25557,CVLI,Homicídio,06/05/2018,02:00,Colônia Leopoldina,Centro,Masculino,Parda,33,PAF,Via Pública
25558,CVLI,Homicídio,06/05/2018,16:00,Maceió,Tabuleiro do Martins,Masculino,Parda,18,PAF,Via Pública
