ID_CONTROLE,SUBJETIVIDADE,SUBJETIVIDADE COMPLEMENTAR,DATA DO FATO,HORA DO FATO,CIDADE DO FATO,BAIRRO DO FATO,SEXO DA VITIMA,COR/RACA DA VITIMA,IDADE DA VITIMA,INSTRUMENTO UTILIZADO,LOCAL DO FATO
16526,CVLI,Homicídio,26/05/2016,15:00,Maceió,Benedito Bentes,Masculino,Parda,39,ASFIXIA MECÂNICA,Dentro de Casa
15976,CVLI,Homicídio,30/03/2016,12:40,Maceió,Vergel do Lago,Masculino,Parda,17,PAF,Imediações de Casa
16509,CVLI,Homicídio,24/05/2016,15:30,Maceió,Benedito Bentes,Masculino,Parda,46,PAF,Imediações de Casa
16450,CVLI,Homicídio,19/05/2016,20:50,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Via Pública
15657,CVLI,Homicídio,02/03/2016,12:40,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Imediações de Casa
16665,CVLI,Homicídio,08/06/2016,21:00,Maceió,Vergel do Lago,Masculino,Parda,20,PAF,Imediações de Casa
16909,CVLI,Homicídio,04/07/2016,00:00,Maceió,Benedito Bentes,Masculino,Parda,31,BRANCA,Dentro de Casa
16677,CVLI,Homicídio,10/06/2016,14:00,Maceió,Vergel do Lago,Masculino,NI,44,PAF,Imediações de Casa
17349,CVLI,Homicídio,15/08/2016,19:40,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Próximo de Casa
17135,CVLI,Homicídio,24/07/2016,01:45,Maceió,Vergel do Lago,Masculino,Branca,37,PAF,Local de Trabalho
16603,CVLI,Homicídio,04/06/2016,00:40,Maceió,Benedito Bentes,Masculino,Parda,40,NI,Via Pública
17780,CVLI,Roubo com Resultado Morte,28/09/2016,20:30,Maceió,Vergel do Lago,Masculino,Preta,52,PAF,Local de Trabalho
17520,CVLI,Homicídio,01/09/2016,22:30,Maceió,Benedito Bentes,Masculino,Parda,16,PAF,Próximo de Casa
17741,CVLI,Homicídio,24/09/2016,06:00,Maceió,Vergel do Lago,Masculino,NI,37,PAF/B,Local Público
16798,CVLI,Homicídio,23/06/2016,22:00,Maceió,Vergel do Lago,Masculino,Parda,28,NI,Imediações de Casa
17041,CVLI,Homicídio,15/07/2016,02:40,Maceió,Benedito Bentes,Masculino,Parda,20,PAF,Imediações de Casa
17236,CVLI,Homicídio,03/08/2016,02:00,Maceió,Benedito Bentes,Masculino,Parda,35,BRANCA,Via Pública
16728,CVLI,Homicídio,14/06/2016,23:30,Maceió,Benedito Bentes,Masculino,Parda,21,PAF,Imediações de Casa
16733,CVLI,Homicídio,16/06/2016,17:30,Maceió,Vergel do Lago,Masculino,Parda,21,PAF,Via Pública
17028,CVLI,Homicídio,12/07/2016,16:00,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
9582,CVLI,Homicídio,31/07/2014,14:43,Maceió,Vergel do Lago,Masculino,Parda,19,PAF,Porta de Casa
18372,CVLI,Homicídio,20/11/2016,21:00,Maceió,Vergel do Lago,Masculino,Parda,33,PAF,Via Pública
17596,CVLI,Homicídio,10/09/2016,13:10,Maceió,Vergel do Lago,Masculino,Preta,39,NI,Lagoa
17793,CVLI,Homicídio,29/09/2016,21:45,Maceió,Benedito Bentes,Masculino,Parda,36,BRANCA,Dentro de Casa
17655,CVLI,Homicídio,15/09/2016,20:00,Maceió,Benedito Bentes,Masculino,Amarela,38,PAF,Porta de Casa
18704,CVLI,Homicídio,18/12/2016,17:41,Maceió,Benedito Bentes,Masculino,Parda,20,PAF,Imediações de Casa
18741,CVLI,Homicídio,24/12/2016,17:11,Maceió,Vergel do Lago,Masculino,Branca,28,PAF,Via Pública
18657,CVLI,Homicídio,17/12/2016,03:30,Maceió,Vergel do Lago,Masculino,Parda,23,PAF,Imediações de Casa
18580,CVLI,Homicídio,10/12/2016,18:40,Maceió,Benedito Bentes,Masculino,Parda,38,ESPANCAMENTO,Imediações de Casa
19060,CVLI,Homicídio,19/01/2017,21:00,Maceió,Benedito Bentes,Masculino,Parda,21,PAF,Imediações de Casa
18306,CVLI,Homicídio,14/11/2016,16:00,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
18354,CVLI,Homicídio,19/11/2016,03:56,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
18262,CVLI,Feminicídio,10/11/2016,19:00,Maceió,Vergel do Lago,Feminino,Parda,24,PAF,Dentro de Casa
18514,CVLI,Homicídio,04/12/2016,18:10,Maceió,Benedito Bentes,Masculino,Parda,35,PAF,Imediações de Casa
19281,CVLI,Homicídio,05/02/2017,19:30,Maceió,Benedito Bentes,Masculino,Branca,48,PAF,Via Pública
19098,CVLI,Homicídio,22/01/2017,15:10,Maceió,Benedito Bentes,Masculino,Parda,23,PAF,Imediações de Casa
19084,CVLI,Homicídio,22/01/2017,04:20,Maceió,Benedito Bentes,Masculino,Parda,39,PAF,Dentro de Casa
18964,CVLI,Homicídio,11/01/2017,22:20,Maceió,Vergel do Lago,Masculino,Parda,16,PAF,Imediações de Casa
18977,CVLI,Homicídio,12/01/2017,12:15,Maceió,Vergel do Lago,Masculino,Parda,19,PAF,Imediações de Casa
18776,CVLI,Homicídio,27/12/2016,17:45,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
19099,CVLI,Homicídio,22/01/2017,15:30,Maceió,Benedito Bentes,Masculino,Parda,20,PAF,Via Pública
19485,CVLI,Lesão Corporal Seguida de Morte,19/02/2017,18:00,Maceió,Benedito Bentes,Masculino,Branca,62,ESPANCAMENTO,Dentro de Casa
19140,CVLI,Homicídio,25/01/2017,10:00,Maceió,Benedito Bentes,Masculino,Parda,18,BRANCA,Dentro de Casa
18958,CVLI,Homicídio,11/01/2017,22:20,Maceió,Vergel do Lago,Masculino,Parda,18,PAF,Imediações de Casa
19942,CVLI,Homicídio,19/03/2017,11:20,Maceió,Vergel do Lago,Masculino,Parda,22,PAF,Imediações de Casa
17947,CVLI,Homicídio,13/10/2016,12:15,Maceió,Benedito Bentes,Masculino,Parda,26,BRANCA,Via Pública
19154,CVLI,Homicídio,26/01/2017,16:00,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Via Pública
18774,CVLI,Homicídio,27/12/2016,07:40,Maceió,Benedito Bentes,Masculino,Parda,19,PAF/B,Imediações de Casa
19969,CVLI,Homicídio,20/03/2017,19:16,Maceió,Vergel do Lago,Masculino,Parda,20,PAF,Via Pública
18775,CVLI,Homicídio,27/12/2016,12:00,Maceió,Benedito Bentes,Masculino,Branca,33,PAF,Vegetação
18481,CVLI,Homicídio,01/12/2016,12:30,Maceió,Benedito Bentes,Masculino,Parda,30,PAF,Imediações de Casa
18671,CVLI,Homicídio,18/12/2016,02:00,Maceió,Benedito Bentes,Masculino,Parda,25,PAF,Dentro de Casa
19970,CVLI,Homicídio,20/03/2017,21:00,Maceió,Vergel do Lago,Masculino,Parda,19,PAF,Dentro de Casa
19789,CVLI,Homicídio,10/03/2017,17:00,Maceió,Benedito Bentes,Masculino,Parda,17,BRANCA,Imediações de Casa
19844,CVLI,Homicídio,14/03/2017,15:40,Maceió,Benedito Bentes,Masculino,Parda,18,PAF/B,Imediações de Casa
19949,CVLI,Homicídio,19/03/2017,23:44,Maceió,Vergel do Lago,Masculino,Preta,17,PAF,Imediações de Casa
16291,CVLI,Homicídio,26/10/2015,14:48,Maceió,Benedito Bentes,Masculino,Parda,21,BRANCA,Próximo de Casa
19634,CVLI,Homicídio,06/03/2017,00:40,Maceió,Benedito Bentes,Masculino,Parda,35,ESPANCAMENTO,Via Pública
19936,CVLI,Homicídio,04/03/2017,11:13,Maceió,Benedito Bentes,Masculino,Parda,27,PAF,Imediações de Casa
19138,CVLI,Homicídio,25/01/2017,08:00,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Via Pública
19566,CVLI,Homicídio,28/02/2017,10:00,Maceió,Benedito Bentes,Masculino,Parda,20,PAF,Via Pública
19433,CVLI,Homicídio,16/02/2017,22:02,Maceió,Vergel do Lago,Masculino,Parda,41,PAF,Via Pública
20311,CVLI,Homicídio,13/04/2017,12:28,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Local de Trabalho
20462,CVLI,Homicídio,23/04/2017,19:00,Maceió,Benedito Bentes,Masculino,Parda,16,BRANCA,Imediações de Casa
20491,CVLI,Homicídio,25/04/2017,11:00,Maceió,Benedito Bentes,Masculino,Parda,22,BRANCA,Imediações de Casa
20458,CVLI,Homicídio,23/04/2017,13:10,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Imediações de Casa
20405,CVLI,Homicídio,19/04/2017,21:35,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Imediações de Casa
20269,CVLI,Homicídio,10/04/2017,12:06,Maceió,Vergel do Lago,Masculino,Parda,18,BRANCA,Local Público
20097,CVLI,Homicídio,30/03/2017,15:30,Maceió,Vergel do Lago,Masculino,Parda,49,PAF,Próximo de Casa
20622,CVLI,Homicídio,06/05/2017,17:00,Maceió,Vergel do Lago,Masculino,Branca,33,PAF,Próximo de Casa
47735,CVLI,Homicídio,24/02/2022,20:00,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Próximo de Casa
20467,CVLI,Homicídio,24/04/2017,08:55,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Imediações de Casa
21156,CVLI,Homicídio,18/06/2017,05:00,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Plantação
16025,CVLI,Homicídio,04/04/2016,20:00,Maceió,Benedito Bentes,Masculino,Parda,65,INTOXICAÇÃO,Dentro de Casa
2936,CVLI,Homicídio,23/12/2012,18:34,Maceió,Benedito Bentes,Masculino,Parda,45,PAF,Estabelecimento Comercial
21114,CVLI,Homicídio,14/06/2017,18:30,Maceió,Vergel do Lago,Masculino,Parda,19,PAF,Imediações de Casa
19044,CVLI,Homicídio,16/01/2017,21:00,Maceió,Benedito Bentes,Masculino,Branca,19,PAF,Vegetação
21038,CVLI,Homicídio,09/06/2017,08:30,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Imediações de Casa
614,CVLI,Homicídio,26/04/2012,11:52,Maceió,Vergel do Lago,Masculino,Parda,22,BRANCA,Lagoa
20991,CVLI,Homicídio,06/06/2017,00:00,Maceió,Benedito Bentes,Masculino,Parda,36,PAF,Porta de Casa
21608,CVLI,Homicídio,24/07/2017,19:10,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Imediações de Casa
21410,CVLI,Homicídio,07/07/2017,13:05,Maceió,Benedito Bentes,Masculino,Parda,15,BRANCA,Imediações de Casa
21355,CVLI,Homicídio,03/07/2017,00:21,Maceió,Benedito Bentes,Masculino,Parda,33,BRANCA,Imediações de Casa
21609,CVLI,Homicídio,24/07/2017,19:10,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Imediações de Casa
21669,CVLI,Homicídio,29/07/2017,21:15,Maceió,Vergel do Lago,Masculino,Parda,24,PAF,Imediações de Casa
21658,CVLI,Homicídio,28/07/2017,21:20,Maceió,Vergel do Lago,Masculino,Parda,23,PAF,Via Pública
21733,CVLI,Homicídio,03/08/2017,21:40,Maceió,Benedito Bentes,Masculino,Parda,23,PAF,Via Pública
21456,CVLI,Homicídio,12/07/2017,16:00,Maceió,Vergel do Lago,Masculino,Parda,19,PAF,Local Público
22472,CVLI,Homicídio,01/10/2017,22:08,Maceió,Benedito Bentes,Masculino,Preta,30,BRANCA,Imediações de Casa
21490,CVLI,Homicídio,16/07/2017,00:10,Maceió,Benedito Bentes,Masculino,Parda,26,PAF,NI
21489,CVLI,Homicídio,16/07/2017,03:00,Maceió,Benedito Bentes,Masculino,Parda,19,BRANCA,Via Pública
11006,CVLI,Homicídio,14/12/2014,23:30,Maceió,Benedito Bentes,Masculino,Parda,16,PAF,Vegetação
21690,CVLI,Homicídio,31/07/2017,02:52,Maceió,Vergel do Lago,Masculino,Parda,22,PAF,Bar
22056,CVLI,Homicídio,28/08/2017,21:15,Maceió,Benedito Bentes,Masculino,Parda,43,PAF/B,Via Pública
22015,CVLI,Homicídio,26/08/2017,16:15,Maceió,Vergel do Lago,Masculino,Parda,NI,PAF,Via Pública
22029,CVLI,Homicídio,27/08/2017,16:46,Maceió,Vergel do Lago,Masculino,Parda,26,PAF,Via Pública
21933,CVLI,Homicídio,18/08/2017,18:30,Maceió,Benedito Bentes,Masculino,Parda,16,PAF,Imediações de Casa
21847,CVLI,Homicídio,12/08/2017,21:30,Maceió,Benedito Bentes,Masculino,Parda,18,ESPANCAMENTO,Próximo de Casa
22023,CVLI,Roubo com Resultado Morte,26/08/2017,22:40,Maceió,Vergel do Lago,Masculino,Parda,24,PAF,Estabelecimento Comercial
21841,CVLI,Homicídio,11/08/2017,14:19,Maceió,Vergel do Lago,Masculino,Parda,17,PAF,Imediações de Casa
21868,CVLI,Homicídio,14/08/2017,23:50,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Dentro de Casa
22031,CVLI,Homicídio,27/08/2017,18:44,Maceió,Benedito Bentes,Masculino,Parda,24,PAF,Via Pública
21788,CVLI,Homicídio,04/08/2017,13:00,Maceió,Benedito Bentes,Masculino,Branca,17,PAF,Vegetação
21905,CVLI,Homicídio,16/08/2017,18:50,Maceió,Benedito Bentes,Masculino,Parda,30,PAF,Porta de Casa
20776,CVLI,Homicídio,19/05/2017,21:20,Maceió,Benedito Bentes,Masculino,Parda,23,PAF,Via Pública
22070,CVLI,Homicídio,29/08/2017,15:00,Maceió,Vergel do Lago,Masculino,Branca,39,PAF,Local de Trabalho
22150,CVLI,Homicídio,07/09/2017,03:00,Maceió,Benedito Bentes,Masculino,Parda,24,PAF,Imediações de Casa
22177,CVLI,Homicídio,08/09/2017,21:30,Maceió,Vergel do Lago,Masculino,Parda,21,PAF,Próximo de Casa
22206,CVLI,Homicídio,10/09/2017,18:36,Maceió,Vergel do Lago,Masculino,Parda,20,PAF,Imediações de Casa
22208,CVLI,Homicídio,10/09/2017,20:48,Maceió,Benedito Bentes,Masculino,Parda,26,PAF,Imediações de Casa
22435,CVLI,Homicídio,28/09/2017,19:00,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Imediações de Casa
22148,CVLI,Homicídio,06/09/2017,23:00,Maceió,Benedito Bentes,Masculino,Parda,50,ESPANCAMENTO,Dentro de Casa
22158,CVLI,Homicídio,07/09/2017,22:30,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Via Pública
22680,CVLI,Homicídio,18/10/2017,20:37,Maceió,Benedito Bentes,Masculino,Parda,16,PAF,Imediações de Casa
22470,CVLI,Homicídio,30/09/2017,00:20,Maceió,Benedito Bentes,Masculino,Branca,40,ESPANCAMENTO,Imediações de Casa
23066,CVLI,Homicídio,14/11/2017,16:33,Maceió,Vergel do Lago,Masculino,Parda,19,PAF/B,Imediações de Casa
23202,CVLI,Homicídio,26/11/2017,15:08,Maceió,Benedito Bentes,Masculino,Preta,21,PAF/B,Imediações de Casa
23151,CVLI,Homicídio,22/11/2017,14:25,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Via Pública
22852,CVLI,Homicídio,31/10/2017,09:35,Maceió,Vergel do Lago,Masculino,Parda,16,OUTROS,Lagoa
22860,CVLI,Homicídio,31/10/2017,22:30,Maceió,Benedito Bentes,Masculino,Parda,24,PAF/B,Imediações de Casa
22019,CVLI,Homicídio,26/08/2017,22:45,Maceió,Vergel do Lago,Masculino,Branca,24,PAF,Imediações de Casa
23311,CVLI,Homicídio,01/12/2017,18:51,Maceió,Benedito Bentes,Masculino,Parda,19,BRANCA,Imediações de Casa
23510,CVLI,Homicídio,16/12/2017,16:24,Maceió,Benedito Bentes,Masculino,Parda,15,PAF,Estabelecimento Comercial
23373,CVLI,Homicídio,05/12/2017,15:30,Maceió,Vergel do Lago,Masculino,Parda,21,ESPANCAMENTO,Via Pública
23333,CVLI,Homicídio,05/12/2017,09:25,Maceió,Benedito Bentes,Masculino,Parda,24,PAF,Imediações de Casa
677,CVLI,Homicídio,10/04/2012,15:00,Maceió,Vergel do Lago,Masculino,Parda,23,PAF,Via Pública
23957,CVLI,Homicídio,11/01/2018,17:59,Maceió,Benedito Bentes,Masculino,Branca,22,PAF,Imediações de Casa
24001,CVLI,Homicídio,13/01/2018,18:00,Maceió,Benedito Bentes,Masculino,Parda,35,BRANCA,Porta de Casa
23719,CVLI,Homicídio,31/12/2017,11:00,Maceió,Benedito Bentes,Masculino,Branca,41,BRANCA,Dentro de Casa
23711,CVLI,Homicídio,29/12/2017,21:09,Maceió,Benedito Bentes,Masculino,Parda,20,PAF,Porta de Casa
23630,CVLI,Homicídio,25/12/2017,00:30,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Imediações de Casa
23738,CVLI,Homicídio,01/01/2018,17:30,Maceió,Benedito Bentes,Masculino,Parda,41,ESPANCAMENTO,Imediações de Casa
24294,CVLI,Feminicídio,17/01/2018,17:00,Maceió,Benedito Bentes,Feminino,Parda,19,ESPANCAMENTO,Dentro de Casa
24433,CVLI,Homicídio,14/02/2018,05:45,Maceió,Benedito Bentes,Masculino,Branca,46,PAF,Próximo de Casa
24411,CVLI,Roubo com Resultado Morte,12/02/2018,22:59,Maceió,Vergel do Lago,Masculino,Parda,19,PAF,Imediações de Casa
24361,CVLI,Homicídio,08/02/2018,15:00,Maceió,Vergel do Lago,Masculino,Branca,20,PAF,Imediações de Casa
24257,CVLI,Homicídio,01/02/2018,00:00,Maceió,Benedito Bentes,Masculino,Parda,37,ESPANCAMENTO,Imediações de Casa
24114,CVLI,Homicídio,22/01/2018,13:03,Maceió,Vergel do Lago,Masculino,Preta,22,PAF,Lagoa
24281,CVLI,Homicídio,02/02/2018,22:01,Maceió,Vergel do Lago,Masculino,Parda,29,ESPANCAMENTO,Local Público
24735,CVLI,Homicídio,07/03/2018,07:00,Maceió,Benedito Bentes,Masculino,Branca,21,BRANCA,Próximo de Casa
24457,CVLI,Homicídio,15/02/2018,20:47,Maceió,Benedito Bentes,Masculino,Parda,18,ESPANCAMENTO,Dentro de Casa
24592,CVLI,Homicídio,25/02/2018,14:38,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
24556,CVLI,Homicídio,20/02/2018,15:00,Maceió,Benedito Bentes,Masculino,Parda,14,PAF,Imediações de Casa
25066,CVLI,Homicídio,30/03/2018,23:50,Maceió,Benedito Bentes,Masculino,NI,23,BRANCA,Dentro de Casa
25101,CVLI,Feminicídio,05/04/2018,11:40,Maceió,Benedito Bentes,Feminino,Parda,33,PAF,Dentro de Casa
25172,CVLI,Homicídio,11/04/2018,18:02,Maceió,Benedito Bentes,Masculino,Parda,16,BRANCA,Imediações de Casa
24945,CVLI,Homicídio,24/03/2018,04:14,Maceió,Benedito Bentes,Masculino,Branca,29,ESPANCAMENTO,Via Pública
25215,CVLI,Homicídio,14/04/2018,12:15,Maceió,Vergel do Lago,Masculino,NI,19,PAF,Porta de Casa
27262,CVLI,Homicídio,22/09/2018,00:00,Maceió,Benedito Bentes,Masculino,Parda,23,PAF/B,Próximo de Casa
25053,CVLI,Homicídio,02/04/2018,04:25,Maceió,Benedito Bentes,Masculino,Branca,NI,NI,Via Pública
25194,CVLI,Homicídio,12/04/2018,10:30,Maceió,Benedito Bentes,Masculino,Branca,27,PAF,Imediações de Casa
25559,CVLI,Homicídio,06/05/2018,20:00,Maceió,Benedito Bentes,Masculino,Parda,27,PAF,Próximo de Casa
25680,CVLI,Homicídio,15/05/2018,22:00,Maceió,Vergel do Lago,Masculino,Parda,20,PAF/B,Próximo de Casa
25556,CVLI,Homicídio,06/05/2018,05:00,Maceió,Vergel do Lago,Masculino,Preta,23,PAF,Imediações de Casa
25572,CVLI,Homicídio,08/05/2018,21:26,Maceió,Benedito Bentes,Masculino,Parda,17,BRANCA,Imediações de Casa
25672,CVLI,Homicídio,16/05/2018,18:05,Maceió,Vergel do Lago,Masculino,Amarela,16,PAF,Via Pública
25530,CVLI,Homicídio,04/05/2018,08:45,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Imediações de Casa
1575,CVLI,Homicídio,29/07/2012,17:30,Maceió,Benedito Bentes,Masculino,Parda,56,PAF,Dentro de Casa
25901,CVLI,Homicídio,03/06/2018,20:30,Maceió,Benedito Bentes,Masculino,Parda,24,PAF,Próximo de Casa
25778,CVLI,Homicídio,24/05/2018,12:03,Maceió,Vergel do Lago,Masculino,Parda,22,PAF,Lagoa
25809,CVLI,Homicídio,27/05/2018,16:50,Maceió,Benedito Bentes,Masculino,Parda,16,BRANCA,Próximo de Casa
258,CVLI,Homicídio,06/02/2012,13:10,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
534,CVLI,Homicídio,24/03/2012,09:00,Maceió,Benedito Bentes,Masculino,NI,16,PAF,Via Pública
1813,CVLI,Homicídio,17/08/2012,23:30,Maceió,Vergel do Lago,Masculino,Parda,17,PAF,Imediações de Casa
3477,CVLI,Homicídio,06/02/2013,22:00,Maceió,Vergel do Lago,Masculino,Parda,25,BRANCA,Dentro de Casa
25692,CVLI,Homicídio,18/05/2018,12:23,Maceió,Benedito Bentes,Masculino,Parda,24,PAF,Imediações de Casa
1722,CVLI,Homicídio,04/08/2012,04:30,Maceió,Benedito Bentes,Masculino,Parda,24,PAF,Imediações de Casa
3252,CVLI,Homicídio,17/01/2013,23:30,Maceió,Benedito Bentes,Masculino,Branca,19,PAF,Próximo de Casa
3406,CVLI,Homicídio,02/02/2013,09:00,Maceió,Benedito Bentes,Masculino,Parda,28,PAF,Via Pública
4535,CVLI,Homicídio,07/05/2013,18:00,Maceió,Vergel do Lago,Masculino,Parda,21,PAF,Lagoa
3964,CVLI,Homicídio,18/03/2013,10:00,Maceió,Vergel do Lago,Masculino,Parda,36,PAF,Via Pública
3875,CVLI,Homicídio,10/03/2013,17:01,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Terreno Baldio
839,CVLI,Homicídio,13/05/2012,00:20,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Próximo de Casa
2084,CVLI,Homicídio,05/10/2012,00:00,Maceió,Benedito Bentes,Masculino,Branca,30,ESPANCAMENTO,Cova Rasa
3092,CVLI,Homicídio,02/01/2013,20:00,Maceió,Benedito Bentes,Masculino,Parda,31,PAF,Próximo de Casa
4913,CVLI,Homicídio,15/06/2013,00:40,Maceió,Vergel do Lago,Masculino,Parda,26,PAF,Próximo de Casa
4890,CVLI,Homicídio,12/06/2013,21:08,Maceió,Benedito Bentes,Masculino,Parda,21,PAF,Via Pública
3974,CVLI,Homicídio,19/03/2013,21:00,Maceió,Vergel do Lago,Masculino,Parda,26,PAF,Via Pública
6478,CVLI,Homicídio,11/11/2013,20:08,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
5420,CVLI,Homicídio,31/07/2013,19:00,Maceió,Benedito Bentes,Masculino,Parda,27,PAF,Imediações de Casa
4462,CVLI,Homicídio,03/05/2013,13:39,Maceió,Benedito Bentes,Masculino,Parda,46,PAF,Imediações de Casa
5036,CVLI,Homicídio,30/06/2013,04:34,Maceió,Benedito Bentes,Masculino,Parda,21,PAF,Local Público
2689,CVLI,Homicídio,25/11/2012,22:20,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Imediações de Casa
4738,CVLI,Homicídio,15/05/2013,16:16,Maceió,Benedito Bentes,Masculino,Parda,32,BRANCA,Imediações de Casa
6291,CVLI,Homicídio,26/10/2013,11:15,Maceió,Vergel do Lago,Masculino,Parda,22,PAF,Porta de Casa
7742,CVLI,Homicídio,12/02/2014,22:00,Maceió,Benedito Bentes,Masculino,Parda,27,PAF,Local Público
10235,CVLI,Homicídio,05/10/2014,17:30,Maceió,Benedito Bentes,Masculino,Parda,23,PAF/B,Imediações de Casa
10350,CVLI,Homicídio,18/10/2014,22:42,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Dentro de Casa
9224,CVLI,Homicídio,17/06/2014,13:00,Maceió,Benedito Bentes,Masculino,Parda,21,PAF,Imediações de Casa
10123,CVLI,Homicídio,22/09/2014,23:00,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Dentro de Casa
6389,CVLI,Homicídio,03/11/2013,10:28,Maceió,Vergel do Lago,Masculino,Parda,21,PAF,Via Pública
11162,CVLI,Homicídio,29/12/2014,10:26,Maceió,Benedito Bentes,Masculino,Parda,37,PAF,Via Pública
12881,CVLI,Homicídio,12/05/2015,19:15,Maceió,Benedito Bentes,Masculino,Preta,51,PAF,Próximo de Casa
11181,CVLI,Homicídio,30/12/2014,09:30,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Via Pública
15061,CVLI,Homicídio,04/01/2016,21:30,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Via Pública
11036,CVLI,Homicídio,20/12/2014,18:32,Maceió,Vergel do Lago,Masculino,Parda,31,PAF,Via Pública
10512,CVLI,Homicídio,02/11/2014,20:54,Maceió,Benedito Bentes,Masculino,Parda,31,ESPANCAMENTO,Imediações de Casa
12089,CVLI,Homicídio,02/03/2015,21:34,Maceió,Benedito Bentes,Masculino,Parda,NI,ESPANCAMENTO,Local Público
17851,CVLI,Homicídio,04/05/2016,22:20,Maceió,Benedito Bentes,Feminino,Preta,32,ESPANCAMENTO,Imediações de Casa
16615,CVLI,Homicídio,04/06/2016,16:45,Maceió,Benedito Bentes,Masculino,Parda,33,PAF,Via Pública
10587,CVLI,Homicídio,05/11/2014,19:30,Maceió,Benedito Bentes,Masculino,Parda,20,PAF,Local Público
16445,CVLI,Homicídio,19/05/2016,13:30,Maceió,Benedito Bentes,Masculino,NI,19,PAF,Imediações de Casa
23155,CVLI,Homicídio,23/11/2017,03:00,Maceió,Benedito Bentes,Masculino,Parda,22,BRANCA,Imediações de Casa
18038,CVLI,Homicídio,13/08/2016,18:00,Maceió,Benedito Bentes,Masculino,Parda,25,PAF,Imediações de Casa
12216,CVLI,Homicídio,18/03/2015,13:30,Maceió,Vergel do Lago,Masculino,Parda,27,PAF,Via Pública
17427,CVLI,Homicídio,19/08/2016,21:00,Maceió,Benedito Bentes,Masculino,Parda,21,PAF/B,Vegetação
17462,CVLI,Homicídio,25/08/2016,10:00,Maceió,Vergel do Lago,Masculino,Parda,21,PAF,Imediações de Casa
14932,CVLI,Homicídio,24/12/2015,14:40,Maceió,Benedito Bentes,Masculino,Parda,29,PAF,Imediações de Casa
15488,CVLI,Homicídio,16/02/2016,11:20,Maceió,Benedito Bentes,Masculino,Parda,46,PAF,Dentro de Casa
17188,CVLI,Homicídio,28/07/2016,20:55,Maceió,Benedito Bentes,Masculino,NI,19,PAF,Imediações de Casa
22908,CVLI,Homicídio,05/11/2017,00:25,Maceió,Benedito Bentes,Masculino,Parda,30,ESPANCAMENTO,Imediações de Casa
23509,CVLI,Homicídio,16/12/2017,16:24,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Estabelecimento Comercial
24686,CVLI,Homicídio,02/03/2018,19:30,Maceió,Benedito Bentes,Masculino,Parda,40,BRANCA,Imediações de Casa
24252,CVLI,Homicídio,31/01/2018,19:16,Maceió,Benedito Bentes,Masculino,Parda,16,ESPANCAMENTO,Imediações de Casa
23908,CVLI,Homicídio,08/01/2018,14:30,Maceió,Benedito Bentes,Masculino,Parda,40,PAF,Próximo de Casa
18410,CVLI,Homicídio,24/11/2016,07:00,Maceió,Benedito Bentes,Masculino,Parda,19,LINCHAMENTO,Imediações de Casa
22811,CVLI,Homicídio,28/10/2017,15:03,Maceió,Benedito Bentes,Masculino,Parda,27,PAF,Vegetação
18398,CVLI,Homicídio,22/11/2016,11:20,Maceió,Benedito Bentes,Masculino,Parda,24,PAF,Dentro de Casa
